timestamp,gpu_index,gpu_util_pct,mem_util_pct,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz
2026-01-27_14:48:28.224,0, 64, 0, 2928, 95830, 91.73, 56, 1500, 2619
2026-01-27_14:48:28.224,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_14:48:29.296,0, 94, 0, 2932, 95830, 106.34, 57, 1500, 2619
2026-01-27_14:48:29.296,1, 0, 0, 88, 95830, 87.47, 45, 1500, 2619
2026-01-27_14:48:30.365,0, 93, 0, 2932, 95830, 111.82, 57, 1500, 2619
2026-01-27_14:48:30.365,1, 0, 0, 88, 95830, 87.32, 45, 1500, 2619
2026-01-27_14:48:31.434,0, 91, 0, 2932, 95830, 111.10, 57, 1500, 2619
2026-01-27_14:48:31.434,1, 0, 0, 88, 95830, 87.32, 45, 1500, 2619
2026-01-27_14:48:32.504,0, 93, 0, 2932, 95830, 111.29, 57, 1500, 2619
2026-01-27_14:48:32.504,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:48:33.569,0, 92, 0, 2932, 95830, 111.08, 57, 1500, 2619
2026-01-27_14:48:33.569,1, 0, 0, 88, 95830, 87.33, 45, 1500, 2619
2026-01-27_14:48:34.635,0, 0, 0, 2912, 95830, 98.68, 57, 1500, 2619
2026-01-27_14:48:34.635,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_14:48:35.714,0, 53, 0, 2928, 95830, 91.70, 56, 1500, 2619
2026-01-27_14:48:35.714,1, 0, 0, 88, 95830, 87.49, 45, 1500, 2619
2026-01-27_14:48:36.799,0, 95, 0, 2932, 95830, 112.04, 57, 1500, 2619
2026-01-27_14:48:36.799,1, 0, 0, 88, 95830, 87.33, 45, 1500, 2619
2026-01-27_14:48:37.870,0, 92, 0, 2932, 95830, 111.65, 57, 1500, 2619
2026-01-27_14:48:37.870,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:48:38.938,0, 92, 0, 2932, 95830, 111.13, 57, 1500, 2619
2026-01-27_14:48:38.938,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:48:40.007,0, 93, 0, 2932, 95830, 111.09, 57, 1500, 2619
2026-01-27_14:48:40.007,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:48:41.074,0, 94, 0, 2932, 95830, 110.83, 57, 1500, 2619
2026-01-27_14:48:41.074,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:48:42.144,0, 4, 0, 2918, 95830, 93.72, 57, 1500, 2619
2026-01-27_14:48:42.144,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_14:48:43.219,0, 71, 0, 2932, 95830, 95.45, 57, 1500, 2619
2026-01-27_14:48:43.219,1, 0, 0, 88, 95830, 87.45, 45, 1500, 2619
2026-01-27_14:48:44.287,0, 92, 0, 2932, 95830, 111.78, 57, 1500, 2619
2026-01-27_14:48:44.287,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:48:45.353,0, 91, 0, 2932, 95830, 111.29, 57, 1500, 2619
2026-01-27_14:48:45.353,1, 0, 0, 88, 95830, 87.33, 45, 1500, 2619
2026-01-27_14:48:46.420,0, 95, 0, 2932, 95830, 111.22, 57, 1500, 2619
2026-01-27_14:48:46.420,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_14:48:47.489,0, 94, 0, 2932, 95830, 111.38, 57, 1500, 2619
2026-01-27_14:48:47.489,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_14:48:48.554,0, 10, 0, 2144, 95830, 107.11, 57, 1500, 2619
2026-01-27_14:48:48.554,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_14:48:49.690,0, 0, 0, 1634, 95830, 93.21, 57, 1500, 2619
2026-01-27_14:48:49.690,1, 0, 0, 88, 95830, 87.50, 45, 1500, 2619
2026-01-27_14:48:50.794,0, 0, 0, 680, 95830, 94.13, 57, 1500, 2619
2026-01-27_14:48:50.794,1, 0, 0, 88, 95830, 87.56, 45, 1500, 2619
2026-01-27_14:48:52.030,0, 0, 0, 696, 95830, 94.08, 57, 1500, 2619
2026-01-27_14:48:52.030,1, 0, 0, 88, 95830, 87.67, 45, 1500, 2619
2026-01-27_14:48:53.144,0, 0, 0, 1218, 95830, 93.83, 57, 1500, 2619
2026-01-27_14:48:53.144,1, 0, 0, 88, 95830, 87.56, 45, 1500, 2619
2026-01-27_14:48:54.222,0, 0, 0, 1476, 95830, 93.80, 56, 1500, 2619
2026-01-27_14:48:54.222,1, 0, 0, 88, 95830, 87.53, 45, 1500, 2619
2026-01-27_14:48:55.303,0, 0, 0, 1496, 95830, 94.00, 56, 1500, 2619
2026-01-27_14:48:55.303,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_14:48:56.369,0, 2, 0, 2040, 95830, 91.67, 56, 1500, 2619
2026-01-27_14:48:56.369,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_14:48:57.435,0, 0, 0, 3264, 95830, 91.63, 56, 1500, 2619
2026-01-27_14:48:57.435,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_14:48:58.504,0, 4, 0, 3336, 95830, 91.62, 56, 1500, 2619
2026-01-27_14:48:58.504,1, 0, 0, 88, 95830, 87.60, 45, 1500, 2619
2026-01-27_14:48:59.589,0, 64, 0, 3352, 95830, 91.61, 56, 1500, 2619
2026-01-27_14:48:59.589,1, 0, 0, 88, 95830, 87.50, 45, 1500, 2619
2026-01-27_14:49:00.671,0, 87, 0, 3360, 95830, 106.50, 57, 1500, 2619
2026-01-27_14:49:00.671,1, 0, 0, 88, 95830, 87.42, 45, 1500, 2619
2026-01-27_14:49:01.739,0, 93, 0, 3360, 95830, 114.70, 57, 1500, 2619
2026-01-27_14:49:01.739,1, 0, 0, 88, 95830, 87.32, 45, 1500, 2619
2026-01-27_14:49:02.805,0, 93, 0, 3360, 95830, 114.40, 57, 1500, 2619
2026-01-27_14:49:02.805,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:49:03.873,0, 92, 0, 3360, 95830, 114.03, 57, 1500, 2619
2026-01-27_14:49:03.873,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:49:04.939,0, 94, 1, 3360, 95830, 114.68, 57, 1500, 2619
2026-01-27_14:49:04.939,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:49:06.004,0, 0, 0, 3360, 95830, 101.61, 56, 1500, 2619
2026-01-27_14:49:06.004,1, 0, 0, 88, 95830, 87.43, 45, 1500, 2619
2026-01-27_14:49:07.073,0, 65, 0, 3346, 95830, 91.67, 56, 1500, 2619
2026-01-27_14:49:07.073,1, 0, 0, 88, 95830, 87.49, 45, 1500, 2619
2026-01-27_14:49:08.143,0, 2, 0, 3360, 95830, 93.18, 57, 1500, 2619
2026-01-27_14:49:08.143,1, 0, 0, 88, 95830, 87.41, 45, 1500, 2619
2026-01-27_14:49:09.215,0, 93, 1, 3360, 95830, 114.07, 57, 1500, 2619
2026-01-27_14:49:09.215,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:49:10.282,0, 92, 0, 3360, 95830, 114.21, 57, 1500, 2619
2026-01-27_14:49:10.282,1, 0, 0, 88, 95830, 87.39, 45, 1500, 2619
2026-01-27_14:49:11.351,0, 91, 0, 3360, 95830, 114.28, 57, 1500, 2619
2026-01-27_14:49:11.351,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:49:12.416,0, 93, 1, 3360, 95830, 114.53, 57, 1500, 2619
2026-01-27_14:49:12.416,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:49:13.486,0, 93, 1, 3272, 95830, 114.20, 57, 1500, 2619
2026-01-27_14:49:13.486,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:49:14.559,0, 17, 0, 3340, 95830, 91.43, 56, 1500, 2619
2026-01-27_14:49:14.559,1, 0, 0, 88, 95830, 87.41, 45, 1500, 2619
2026-01-27_14:49:15.628,0, 9, 0, 3352, 95830, 91.75, 56, 1500, 2619
2026-01-27_14:49:15.628,1, 0, 0, 88, 95830, 87.53, 45, 1500, 2619
2026-01-27_14:49:16.702,0, 93, 0, 3360, 95830, 103.45, 57, 1500, 2619
2026-01-27_14:49:16.702,1, 0, 0, 88, 95830, 87.46, 45, 1500, 2619
2026-01-27_14:49:17.769,0, 91, 0, 3360, 95830, 114.99, 57, 1500, 2619
2026-01-27_14:49:17.769,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_14:49:18.837,0, 93, 0, 3360, 95830, 114.04, 57, 1500, 2619
2026-01-27_14:49:18.837,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_14:49:19.903,0, 92, 1, 3360, 95830, 114.29, 57, 1500, 2619
2026-01-27_14:49:19.903,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:49:20.970,0, 94, 1, 3360, 95830, 114.37, 57, 1500, 2619
2026-01-27_14:49:20.970,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_14:49:22.038,0, 0, 0, 3340, 95830, 102.92, 57, 1500, 2619
2026-01-27_14:49:22.038,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_14:49:23.108,0, 38, 0, 3342, 95830, 91.77, 57, 1500, 2619
2026-01-27_14:49:23.108,1, 0, 0, 88, 95830, 87.44, 45, 1500, 2619
2026-01-27_14:49:24.178,0, 64, 0, 3356, 95830, 91.71, 56, 1500, 2619
2026-01-27_14:49:24.178,1, 0, 0, 88, 95830, 87.56, 45, 1500, 2619
2026-01-27_14:49:25.262,0, 89, 0, 3360, 95830, 114.78, 57, 1500, 2619
2026-01-27_14:49:25.262,1, 0, 0, 88, 95830, 87.43, 45, 1500, 2619
2026-01-27_14:49:26.330,0, 91, 0, 3360, 95830, 114.28, 57, 1500, 2619
2026-01-27_14:49:26.330,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_14:49:27.398,0, 94, 1, 3360, 95830, 114.49, 57, 1500, 2619
2026-01-27_14:49:27.398,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:49:28.465,0, 91, 0, 3360, 95830, 114.18, 57, 1500, 2619
2026-01-27_14:49:28.465,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:49:29.532,0, 91, 0, 3360, 95830, 114.54, 57, 1500, 2619
2026-01-27_14:49:29.532,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:49:30.599,0, 70, 0, 3332, 95830, 93.36, 57, 1500, 2619
2026-01-27_14:49:30.599,1, 0, 0, 88, 95830, 87.48, 45, 1500, 2619
2026-01-27_14:49:31.683,0, 70, 0, 3352, 95830, 91.86, 57, 1500, 2619
2026-01-27_14:49:31.683,1, 0, 0, 88, 95830, 87.51, 45, 1500, 2619
2026-01-27_14:49:32.763,0, 93, 1, 3360, 95830, 101.09, 57, 1500, 2619
2026-01-27_14:49:32.763,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:49:33.830,0, 89, 0, 3360, 95830, 114.17, 57, 1500, 2619
2026-01-27_14:49:33.830,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:49:34.901,0, 93, 1, 3360, 95830, 114.03, 57, 1500, 2619
2026-01-27_14:49:34.901,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:49:35.969,0, 93, 1, 3360, 95830, 114.35, 57, 1500, 2619
2026-01-27_14:49:35.969,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:49:37.037,0, 94, 0, 3360, 95830, 114.55, 57, 1500, 2619
2026-01-27_14:49:37.037,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_14:49:38.101,0, 0, 0, 3320, 95830, 107.10, 57, 1500, 2619
2026-01-27_14:49:38.101,1, 0, 0, 88, 95830, 87.46, 45, 1500, 2619
2026-01-27_14:49:39.172,0, 25, 0, 3346, 95830, 91.83, 57, 1500, 2619
2026-01-27_14:49:39.172,1, 0, 0, 88, 95830, 87.61, 45, 1500, 2619
2026-01-27_14:49:40.239,0, 11, 0, 3358, 95830, 91.79, 57, 1500, 2619
2026-01-27_14:49:40.239,1, 0, 0, 88, 95830, 87.43, 45, 1500, 2619
2026-01-27_14:49:41.310,0, 93, 1, 3360, 95830, 111.63, 57, 1500, 2619
2026-01-27_14:49:41.310,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_14:49:42.378,0, 92, 0, 3360, 95830, 115.14, 57, 1500, 2619
2026-01-27_14:49:42.378,1, 0, 0, 88, 95830, 87.33, 45, 1500, 2619
2026-01-27_14:49:43.445,0, 92, 0, 3360, 95830, 114.76, 57, 1500, 2619
2026-01-27_14:49:43.445,1, 0, 0, 88, 95830, 87.33, 45, 1500, 2619
2026-01-27_14:49:44.514,0, 93, 1, 3360, 95830, 114.56, 57, 1500, 2619
2026-01-27_14:49:44.514,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_14:49:45.580,0, 94, 1, 3360, 95830, 114.46, 57, 1500, 2619
2026-01-27_14:49:45.580,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:49:46.647,0, 0, 0, 3332, 95830, 95.43, 57, 1500, 2619
2026-01-27_14:49:46.647,1, 0, 0, 88, 95830, 87.46, 45, 1500, 2619
2026-01-27_14:49:47.730,0, 48, 0, 3346, 95830, 91.95, 57, 1500, 2619
2026-01-27_14:49:47.730,1, 0, 0, 88, 95830, 87.43, 45, 1500, 2619
2026-01-27_14:49:48.812,0, 91, 0, 3360, 95830, 97.38, 57, 1500, 2619
2026-01-27_14:49:48.812,1, 0, 0, 88, 95830, 87.42, 45, 1500, 2619
2026-01-27_14:49:49.879,0, 94, 1, 3360, 95830, 114.62, 57, 1500, 2619
2026-01-27_14:49:49.879,1, 0, 0, 88, 95830, 87.33, 45, 1500, 2619
2026-01-27_14:49:50.947,0, 93, 0, 3360, 95830, 114.18, 57, 1500, 2619
2026-01-27_14:49:50.947,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:49:52.017,0, 93, 0, 3360, 95830, 114.19, 57, 1500, 2619
2026-01-27_14:49:52.017,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:49:53.084,0, 93, 0, 3360, 95830, 114.43, 57, 1500, 2619
2026-01-27_14:49:53.084,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:49:54.152,0, 0, 0, 3304, 95830, 109.26, 57, 1500, 2619
2026-01-27_14:49:54.152,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:49:55.225,0, 62, 0, 3336, 95830, 91.95, 57, 1500, 2619
2026-01-27_14:49:55.225,1, 0, 0, 88, 95830, 87.57, 45, 1500, 2619
2026-01-27_14:49:56.307,0, 60, 0, 3360, 95830, 91.74, 57, 1500, 2619
2026-01-27_14:49:56.307,1, 0, 0, 88, 95830, 87.53, 45, 1500, 2619
2026-01-27_14:49:57.383,0, 93, 1, 3360, 95830, 109.14, 57, 1500, 2619
2026-01-27_14:49:57.383,1, 0, 0, 88, 95830, 87.39, 45, 1500, 2619
2026-01-27_14:49:58.451,0, 93, 1, 3360, 95830, 114.55, 57, 1500, 2619
2026-01-27_14:49:58.451,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:49:59.517,0, 92, 0, 3360, 95830, 114.28, 57, 1500, 2619
2026-01-27_14:49:59.517,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:50:00.588,0, 93, 1, 3360, 95830, 114.67, 57, 1500, 2619
2026-01-27_14:50:00.588,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_14:50:01.656,0, 95, 1, 3360, 95830, 114.65, 57, 1500, 2619
2026-01-27_14:50:01.656,1, 0, 0, 88, 95830, 87.33, 45, 1500, 2619
2026-01-27_14:50:02.721,0, 0, 0, 3332, 95830, 100.27, 57, 1500, 2619
2026-01-27_14:50:02.721,1, 0, 0, 88, 95830, 87.44, 45, 1500, 2619
2026-01-27_14:50:03.795,0, 35, 0, 3350, 95830, 91.99, 57, 1500, 2619
2026-01-27_14:50:03.795,1, 0, 0, 88, 95830, 87.43, 45, 1500, 2619
2026-01-27_14:50:04.864,0, 19, 0, 3360, 95830, 95.56, 57, 1500, 2619
2026-01-27_14:50:04.864,1, 0, 0, 88, 95830, 87.49, 45, 1500, 2619
2026-01-27_14:50:05.931,0, 93, 0, 3360, 95830, 114.84, 57, 1500, 2619
2026-01-27_14:50:05.931,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:50:07.000,0, 93, 0, 3360, 95830, 114.36, 57, 1500, 2619
2026-01-27_14:50:07.000,1, 0, 0, 88, 95830, 87.39, 45, 1500, 2619
2026-01-27_14:50:08.069,0, 94, 0, 3360, 95830, 114.38, 57, 1500, 2619
2026-01-27_14:50:08.069,1, 0, 0, 88, 95830, 87.33, 45, 1500, 2619
2026-01-27_14:50:09.135,0, 92, 0, 3360, 95830, 114.54, 58, 1500, 2619
2026-01-27_14:50:09.135,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:50:10.203,0, 93, 1, 3280, 95830, 114.02, 58, 1500, 2619
2026-01-27_14:50:10.203,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:50:11.274,0, 53, 0, 3336, 95830, 92.02, 57, 1500, 2619
2026-01-27_14:50:11.274,1, 0, 0, 88, 95830, 87.42, 45, 1500, 2619
2026-01-27_14:50:12.349,0, 56, 0, 3352, 95830, 92.00, 57, 1500, 2619
2026-01-27_14:50:12.349,1, 0, 0, 88, 95830, 87.52, 45, 1500, 2619
2026-01-27_14:50:13.427,0, 93, 0, 3360, 95830, 104.43, 57, 1500, 2619
2026-01-27_14:50:13.427,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_14:50:14.495,0, 92, 0, 3360, 95830, 114.43, 57, 1500, 2619
2026-01-27_14:50:14.495,1, 0, 0, 88, 95830, 87.39, 45, 1500, 2619
2026-01-27_14:50:15.566,0, 94, 1, 3360, 95830, 114.73, 57, 1500, 2619
2026-01-27_14:50:15.566,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_14:50:16.634,0, 94, 0, 3360, 95830, 114.60, 58, 1500, 2619
2026-01-27_14:50:16.634,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:50:17.702,0, 93, 0, 3360, 95830, 114.56, 57, 1500, 2619
2026-01-27_14:50:17.702,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_14:50:18.769,0, 0, 0, 2226, 95830, 103.81, 57, 1500, 2619
2026-01-27_14:50:18.769,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:50:19.857,0, 0, 0, 1354, 95830, 93.79, 57, 1500, 2619
2026-01-27_14:50:19.857,1, 0, 0, 88, 95830, 87.47, 45, 1500, 2619
2026-01-27_14:50:20.947,0, 0, 0, 680, 95830, 93.75, 57, 1500, 2619
2026-01-27_14:50:20.947,1, 0, 0, 88, 95830, 87.60, 45, 1500, 2619
2026-01-27_14:50:22.010,0, 0, 0, 698, 95830, 93.75, 57, 1500, 2619
2026-01-27_14:50:22.010,1, 0, 0, 88, 95830, 87.43, 45, 1500, 2619
2026-01-27_14:50:23.113,0, 0, 0, 1218, 95830, 93.55, 57, 1500, 2619
2026-01-27_14:50:23.113,1, 0, 0, 88, 95830, 87.52, 45, 1500, 2619
2026-01-27_14:50:24.280,0, 0, 0, 1476, 95830, 94.06, 57, 1500, 2619
2026-01-27_14:50:24.280,1, 0, 0, 88, 95830, 87.47, 45, 1500, 2619
2026-01-27_14:50:25.457,0, 0, 0, 1748, 95830, 93.70, 57, 1500, 2619
2026-01-27_14:50:25.457,1, 0, 0, 88, 95830, 87.58, 45, 1500, 2619
2026-01-27_14:50:26.523,0, 1, 0, 2088, 95830, 91.72, 57, 1500, 2619
2026-01-27_14:50:26.523,1, 0, 0, 88, 95830, 87.51, 45, 1500, 2619
2026-01-27_14:50:27.591,0, 0, 0, 3660, 95830, 91.77, 57, 1500, 2619
2026-01-27_14:50:27.591,1, 0, 0, 88, 95830, 87.51, 45, 1500, 2619
2026-01-27_14:50:28.664,0, 70, 0, 3752, 95830, 91.74, 57, 1500, 2619
2026-01-27_14:50:28.664,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_14:50:29.748,0, 1, 0, 3766, 95830, 91.76, 57, 1500, 2619
2026-01-27_14:50:29.748,1, 0, 0, 88, 95830, 87.51, 45, 1500, 2619
2026-01-27_14:50:30.819,0, 61, 0, 3780, 95830, 91.76, 57, 1500, 2619
2026-01-27_14:50:30.819,1, 0, 0, 88, 95830, 87.47, 45, 1500, 2619
2026-01-27_14:50:31.900,0, 92, 1, 3790, 95830, 109.27, 57, 1500, 2619
2026-01-27_14:50:31.900,1, 0, 0, 88, 95830, 87.39, 45, 1500, 2619
2026-01-27_14:50:32.968,0, 93, 1, 3790, 95830, 117.53, 57, 1500, 2619
2026-01-27_14:50:32.968,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:50:34.036,0, 93, 1, 3790, 95830, 117.26, 57, 1500, 2619
2026-01-27_14:50:34.036,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:50:35.105,0, 93, 1, 3790, 95830, 117.97, 57, 1500, 2619
2026-01-27_14:50:35.105,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:50:36.175,0, 91, 1, 3790, 95830, 117.51, 57, 1500, 2619
2026-01-27_14:50:36.175,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:50:37.244,0, 0, 0, 3750, 95830, 103.94, 57, 1500, 2619
2026-01-27_14:50:37.244,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_14:50:38.312,0, 52, 0, 3764, 95830, 91.73, 57, 1500, 2619
2026-01-27_14:50:38.312,1, 0, 0, 88, 95830, 87.45, 45, 1500, 2619
2026-01-27_14:50:39.381,0, 66, 0, 3776, 95830, 91.79, 57, 1500, 2619
2026-01-27_14:50:39.381,1, 0, 0, 88, 95830, 87.44, 45, 1500, 2619
2026-01-27_14:50:40.453,0, 92, 1, 3790, 95830, 96.28, 57, 1500, 2619
2026-01-27_14:50:40.453,1, 0, 0, 88, 95830, 87.54, 45, 1500, 2619
2026-01-27_14:50:41.522,0, 95, 1, 3790, 95830, 117.41, 57, 1500, 2619
2026-01-27_14:50:41.522,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_14:50:42.589,0, 94, 1, 3790, 95830, 116.91, 57, 1500, 2619
2026-01-27_14:50:42.589,1, 0, 0, 88, 95830, 87.35, 45, 1500, 2619
2026-01-27_14:50:43.655,0, 94, 1, 3790, 95830, 117.34, 57, 1500, 2619
2026-01-27_14:50:43.655,1, 0, 0, 88, 95830, 87.42, 45, 1500, 2619
2026-01-27_14:50:44.724,0, 91, 1, 3790, 95830, 117.68, 57, 1500, 2619
2026-01-27_14:50:44.724,1, 0, 0, 88, 95830, 87.33, 45, 1500, 2619
2026-01-27_14:50:45.793,0, 0, 0, 3686, 95830, 114.31, 57, 1500, 2619
2026-01-27_14:50:45.793,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_14:50:46.865,0, 64, 0, 3752, 95830, 91.92, 57, 1500, 2619
2026-01-27_14:50:46.865,1, 0, 0, 88, 95830, 87.55, 45, 1500, 2619
2026-01-27_14:50:47.951,0, 65, 0, 3774, 95830, 91.88, 57, 1500, 2619
2026-01-27_14:50:47.951,1, 0, 0, 88, 95830, 87.44, 45, 1500, 2619
2026-01-27_14:50:49.021,0, 1, 0, 3790, 95830, 91.83, 57, 1500, 2619
2026-01-27_14:50:49.021,1, 0, 0, 88, 95830, 87.54, 45, 1500, 2619
2026-01-27_14:50:50.096,0, 90, 1, 3790, 95830, 113.33, 57, 1500, 2619
2026-01-27_14:50:50.096,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:50:51.165,0, 93, 1, 3790, 95830, 117.58, 57, 1500, 2619
2026-01-27_14:50:51.165,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:50:52.233,0, 94, 1, 3790, 95830, 117.84, 58, 1500, 2619
2026-01-27_14:50:52.233,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:50:53.304,0, 93, 1, 3790, 95830, 117.46, 58, 1500, 2619
2026-01-27_14:50:53.304,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:50:54.375,0, 93, 1, 3790, 95830, 117.74, 58, 1500, 2619
2026-01-27_14:50:54.375,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:50:55.440,0, 0, 0, 3782, 95830, 99.02, 57, 1500, 2619
2026-01-27_14:50:55.440,1, 0, 0, 88, 95830, 87.40, 45, 1500, 2619
2026-01-27_14:50:56.512,0, 59, 0, 3760, 95830, 92.05, 57, 1500, 2619
2026-01-27_14:50:56.512,1, 0, 0, 88, 95830, 87.44, 45, 1500, 2619
2026-01-27_14:50:57.593,0, 0, 0, 3784, 95830, 91.93, 57, 1500, 2619
2026-01-27_14:50:57.593,1, 0, 0, 88, 95830, 87.47, 45, 1500, 2619
2026-01-27_14:50:58.668,0, 92, 1, 3790, 95830, 101.25, 57, 1500, 2619
2026-01-27_14:50:58.668,1, 0, 0, 88, 95830, 87.45, 45, 1500, 2619
2026-01-27_14:50:59.736,0, 91, 1, 3790, 95830, 117.71, 57, 1500, 2619
2026-01-27_14:50:59.736,1, 0, 0, 88, 95830, 87.34, 45, 1500, 2619
2026-01-27_14:51:00.805,0, 93, 1, 3790, 95830, 117.72, 58, 1500, 2619
2026-01-27_14:51:00.805,1, 0, 0, 88, 95830, 87.38, 45, 1500, 2619
2026-01-27_14:51:01.875,0, 92, 1, 3790, 95830, 117.84, 58, 1500, 2619
2026-01-27_14:51:01.875,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_14:51:02.942,0, 93, 1, 3790, 95830, 118.18, 58, 1500, 2619
2026-01-27_14:51:02.942,1, 0, 0, 88, 95830, 87.36, 45, 1500, 2619
2026-01-27_14:51:04.011,0, 0, 0, 3718, 95830, 108.74, 57, 1500, 2619
2026-01-27_14:51:04.011,1, 0, 0, 88, 95830, 87.37, 45, 1500, 2619
2026-01-27_14:51:05.082,0, 0, 0, 3758, 95830, 92.11, 57, 1500, 2619
2026-01-27_14:51:05.082,1, 0, 0, 88, 95830, 87.48, 45, 1500, 2619
2026-01-27_14:51:06.150,0, 16, 0, 3770, 95830, 92.01, 57, 1500, 2619
2026-01-27_14:51:06.150,1, 0, 0, 88, 95830, 87.50, 45, 1500, 2619
2026-01-27_14:51:07.231,0, 22, 0, 3790, 95830, 91.91, 57, 1500, 2619
2026-01-27_14:51:07.231,1, 0, 0, 88, 95830, 87.45, 45, 1500, 2619
2026-01-27_14:51:08.298,0, 94, 1, 3790, 95830, 117.91, 58, 1500, 2619
